timestamp,price,type,direction,tag,time_from_prev_minutes,price_diff_from_prev,fractal_atr_n,price_range_n,atr_threshold_120,frequency_inverse,cumulative_frequency_n,avg_time_between_fractals_n
2024-04-17 16:46:00+02:00,2533.1,PICO,up,minor,123.0,17.90000000000009,19.41428571428566,25.800000000000182,23.29714285714279,0.008130081300813009,0.012191569128231864,201.05458196854994
2024-04-17 18:46:00+02:00,2497.6,VALLE,down,minor,120.0,35.5,21.557142857142804,36.59999999999991,25.868571428571364,0.008333333333333333,0.011034098389762305,176.73820737798493
2024-04-17 20:10:00+02:00,2516.1,PICO,up,minor,84.0,18.5,21.557142857142804,36.59999999999991,25.868571428571364,0.011904761904761904,0.011295297444262184,148.91674516458943
2024-04-17 22:53:00+02:00,2491.8,VALLE,down,minor,163.0,24.299999999999727,22.628571428571377,41.29999999999973,27.154285714285653,0.006134969325153374,0.00974719900852954,153.1417216152126
2024-04-18 15:34:00+02:00,2529.1,PICO,up,minor,1001.0,37.29999999999973,24.514285714285638,41.29999999999973,29.417142857142764,0.000999000999000999,0.007122739605670976,407.4992051306488
2024-04-18 16:39:00+02:00,2505.4,VALLE,down,minor,65.0,23.699999999999818,24.814285714285624,41.29999999999973,29.77714285714275,0.015384615384615385,0.009601302339354299,304.74944359145417
2024-04-18 19:13:00+02:00,2525.6,PICO,up,minor,154.0,20.199999999999818,25.342857142857024,41.29999999999973,30.411428571428427,0.006493506493506494,0.008668963585599957,259.5246105140179
2024-04-19 02:19:00+02:00,2509.6,VALLE,down,minor,426.0,16.0,25.07142857142844,37.29999999999973,30.08571428571413,0.002347417840375587,0.006772499862032646,309.4672273598125
2024-04-19 03:47:00+02:00,2554.4,PICO,up,minor,88.0,44.80000000000018,26.399999999999896,62.59999999999991,31.679999999999872,0.011363636363636364,0.008149840812513761,243.02705915186874
2024-04-19 04:42:00+02:00,2531.3,VALLE,down,minor,55.0,23.09999999999991,27.05714285714274,62.59999999999991,32.46857142857129,0.01818181818181818,0.011159434023305086,186.6189414063081
2024-04-19 04:53:00+02:00,2546.0,PICO,up,minor,11.0,14.699999999999818,25.68571428571418,49.0,30.822857142857014,0.09090909090909091,0.035084331089040834,133.93325898441566
2024-04-19 08:02:00+02:00,2514.1,VALLE,down,minor,189.0,31.90000000000009,24.91428571428566,49.0,29.897142857142793,0.005291005291005291,0.02614633334963017,150.45328128909094
2024-04-19 09:15:00+02:00,2529.9,PICO,up,minor,73.0,15.800000000000182,23.785714285714285,44.80000000000018,28.54285714285714,0.0136986301369863,0.02241202238583701,127.21729690236364
2024-04-19 13:13:00+02:00,2507.9,VALLE,down,minor,238.0,22.0,24.04285714285717,46.5,28.851428571428603,0.004201680672268907,0.016948919871766575,160.45210783165453
2024-04-19 19:02:00+02:00,2538.2,PICO,up,minor,349.0,30.299999999999727,26.08571428571427,46.5,31.302857142857125,0.0028653295128939827,0.012723842764104796,217.01647548215817
2024-04-22 05:19:00+02:00,2495.1,VALLE,down,minor,3497.0,43.09999999999991,25.842857142857092,50.90000000000009,31.01142857142851,0.00028595939376608524,0.008992477753003183,1201.0115328375107
